X,Y,SITEADDRESS,CITY,ZIPCODE,PERMITSTATUS,PERMITYEAR,PROJECTNAME,PROJECTDESCRIPTION,ISSUEDDATE,TOTALPAID,SUBAREA,NEIGHBORHOODAREA,SUBTYPE,ZONING,LOTSIZE
-122.12785280700001,47.62873562,2077 158th Ct NE  - Bldg D,Bellevue,980082409,Issued,2021,Vacant Bldg D,Replacing existing fixtures with LED. Replacing existing controls with wireless system,2021/08/31 06:59:59+00,2340.0,Crossroads,Northeast Bellevue,Nonresidential,[O] Office,
-122.20134775700001,47.6067540020001,410 Bellevue Way SE,Bellevue,980045015,Closed,2021,Titan Job# 2101164 - SE02407A Kilmarnock Building,Titan Job# 2101164 - Install new 200A panel and feeder and 50KVA transformer,2021/05/05 06:59:59+00,941.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,47816.0
-122.189778281,47.608987262,11211 Main St,Bellevue,980046405,Closed,2021,Holden of Bellevue Marketing Trailer,Install power to pre-built Marketing Trailer off of existing service in vacant building,2021/08/03 06:59:59+00,299.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,264608.0
-122.19435475,47.637575629,3009 112th Ave NE,Bellevue,980042066,Closed,2021,MN Custom Homes Corporate East,Office remodel (power & lighting),2021/06/23 06:59:59+00,3618.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.17873104700001,47.622413136000006,1550 121st Ave NE,Bellevue,980052101,Issued,2021,Facebook B7/20,Tenant improvement of the cafe portion of the Facebook B7/20 project. Job # 7008422,2021/06/24 06:59:59+00,30526.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.17861715299999,47.6225647790001,1525 121st Ave NE,Bellevue,980052101,Issued,2021,Facebook B7/20,Tenant improvement of the Block 7 portion of the Facebook B7/20 project. Job # 7008422,2021/06/24 06:59:59+00,19232.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,
-122.17873104700001,47.622413136000006,1550 121st Ave NE,Bellevue,980052101,Issued,2021,Facebook B7/20,Tenant improvement of the Block 20 Workplace portion of the Facebook B7/20 project. Job # 7008422,2021/07/07 06:59:59+00,152418.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.182640208,47.621539045000105,8 Lake Bellevue Dr,Bellevue,98005,Issued,2021,E750,Connect feeder to new signal house,2021/07/06 06:59:59+00,549.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,
-122.17615745399999,47.617767933,12310 NE 8th St,Bellevue,98005,Closed,2021,Rumpf (Hilltop) (PV),Removal of PV system so they can re-roof and then reinstalling PV system once the roof is done.,2021/06/15 06:59:59+00,430.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[PO] Professional Office,25002.0
-122.18020156600001,47.612991294,320 120th Ave NE,Bellevue,980053001,Closed,2021,KB Home Design,Power and lighting changes to existing circuits. Panel to be relocated. This plan review application replaces permit 21 108486 BF.,2021/06/28 06:59:59+00,1247.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[O] Office,
-122.181448421,47.624080701000004,1533 120th Ave NE,Bellevue,980052131,Closed,2021,E750 Sound Transit /Mass Electric,Run conduit and wire to signal house. We would like to request a get started permit. This house is critical to the system. Please advise if there is anything we can do to assist.,2021/08/26 06:59:59+00,496.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,161596.0
-122.14884349100001,47.631448004,14335 NE 24th St  - Bldg B,Bellevue,980073739,Issued,2021,OVERLAKE MARKET READY SUITE 102,Office TI; Lighting and power upgrades.,2021/08/18 06:59:59+00,3125.0,Belred,Belred,Nonresidential,[BR-OR] Bel-Red Office/Residential,
-122.18981549899999,47.596510691999995,1756 114th Ave SE,Bellevue,980046931,Issued,2021,Edifecs - 2125020,"General TI - Fixtures, Receptacles, Controls, Mech. connections, LV cabling for fire alarm.",2021/09/09 06:59:59+00,4197.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,302067.0
-122.190039805,47.622049848000096,1200 112th Ave NE  - Suite C-154,Bellevue,980043708,Ready to Issue,2021,Sonobello Suite 154 TI,"THE PROPOSED PROJECT IS FOR A 690 SF TENANT IMPROVEMENT TO AN EXISTING BUILDING FOR AN EXISTING TENANT. ALL PROPOSED IMPROVEMENTS ARE TO THE INTERIOR OF SUITE C-154 AND ARE NON-STRUCTURAL. THE PROPOSED IMPROVEMENTS ARE TO CREATE THREE NEW EXAM ROOMS, A CHART ROOM, AND AN OFFICE, 21 116578 BZ",,74.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,181414.0
-122.190039805,47.622049848000096,1200 112th Ave NE  - Suite C-250,Bellevue,980043708,Ready to Issue,2021,Sonobello Suite 235 TI,"THE PROPOSED PROJECT IS FOR A 1,254 SF TENANT IMPROVEMENT TO AN EXISTING BUILDING.  ALL PROPOSED IMPROVEMENTS ARE TO THE INTEROR OF SUITE C-235 AND ARE NON-STRUCTURAL., 21 116577 BZ",,109.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.196001217,47.63818607899999,3025 112th Ave NE  - Bldg A,Bellevue,980048002,Issued,2021,OMC Information Services,Tenant improvement for Overlake Medical IT & training (No medical),2021/08/24 06:59:59+00,2910.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,165631.0
-122.187089788,47.6298981670001,2265 116th Ave NE  - Suite 110,Bellevue,980043039,Issued,2021,CARDUAVISION IMAGING TRAILER POWER,"NEW 600A SERVICE, 150KVA TRANSFORMER, 200A DISCONNECT, 200A RECEPTACLE. WO 58520",2021/08/26 06:59:59+00,1558.0,Belred,Belred,Nonresidential,[BR-MO] Bel-Red-Medical Office,
-122.17037279799999,47.62076522899999,12715 NE Bellevue-Redmond Rd  - Suite 110,Bellevue,98005263,Pending,2021,Yousefian Orthodontics,"Install receptacles per plan, add 13 can lights, relocate 6 troffers, eliminate 2 troffer, install power for x-ray, 21102074 BZ",,154.0,Belred,Belred,Nonresidential,[BR-ORT] Bel-Red-Office/Residential Transition,
-122.18728235299999,47.6050372220001,11400 SE 6th St,Bellevue,980046423,Issued,2021,Brookside Savers TI,"Provide lighting fixtures, exit lights, and office furniture power for office TI-Seq Job #353468",2021/09/30 06:59:59+00,2375.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,119921.0
-122.186390556,47.607609804,301 116th Ave SE,Bellevue,980046401,Issued,2021,Ameriprise Financial TI,Tenant improvement for Ameriprise Financial to include altered branch power and lighting for new office space layout.,2021/06/24 06:59:59+00,1166.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[OLB] Office and Limited Business,157375.0
-122.192920155,47.6414387020001,11000 NE 33rd Pl,Bellevue,98004-1460,Pending,2021,DOD Evergreen Power Filter,"Install 150 amp Power Filter and New 125 amp Panel - 120/208V 3PH , add additional circuits from new panel .",,171.0,North Bellevue,Northwest Bellevue,Nonresidential,[O] Office,108885.0
-122.17820742100001,47.6260350840001,1747 124th Ave NE,Bellevue,980052101,Issued,2021,SW IC Palletizer,"New palletizer equipment provided & installed by others, new distribution panel, power connections to new equipment (robot palltizer, conveyor, airhandler, etc), general lighting and receptacles per attached drawing set. Job # 1007799",2021/07/22 06:59:59+00,5664.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,
-122.14884349100001,47.631448004,14335 NE 24th St  - Bldg B,Bellevue,980073739,Issued,2021,E750 Sound Transit /Mass Electric,Connect conduit and cable to new signal house. Location is adjacent to address.,2021/08/10 06:59:59+00,82.0,Belred,Belred,Nonresidential,[BR-OR] Bel-Red Office/Residential,
-122.182707653,47.6256651400001,1793 120th Ave NE,Bellevue,98005,Issued,2021,E750 Sound Transit /Mass Electric,Connect to Signal house conduit and wire.,2021/07/28 06:59:59+00,608.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,
-122.152882634,47.632211452,14030 NE 24th St,Bellevue,980073729,Issued,2021,Phynet Dermatology Ste 201,"Tenant improvement:  Installing a new panel and transformer, relocating existing lights along with installing new fixtures throughout.  Installing multiple outlets, switches, dimmers and occupancy sensors.  Installing exit signs and egress lights.",2021/08/18 06:59:59+00,1969.0,Bridle Trails,Bridle Trails,Nonresidential,[PO] Professional Office,39588.0
-122.185131045,47.629162922,2100 116th Ave NE,Bellevue,980043016,Closed,2021,2129002 - Overlake Arthritis,"2129002 - Overlake Arthritis. Existing office TI; new lighting, and power/data updates",2021/03/30 06:59:59+00,1207.0,Belred,Belred,Nonresidential,[BR-MO] Bel-Red-Medical Office,28863.0
-122.18124272700001,47.6262208410001,1899 120th Ave NE,Bellevue,98005212,Closed,2021,TPSS SWITCHGEAR,Load break switch for the incoming medium voltage feed from PSE and the feeders to the Traction power substation only. This permit is to cover the PSE feed to the load break switch and the two feeds from the load break switch into the prefabricated traction power substation.,2021/03/08 08:00:00+00,2516.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,445920.0
-122.175530474,47.6211786490001,12355 NE District Way,Bellevue,98005,Issued,2021,Facebook Block 24 - 1921017,Temp power on Floors 1-10,2021/03/26 06:59:59+00,646.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,829376.0
-122.19435475,47.637575629,3009 112th Ave NE,Bellevue,980042066,Closed,2021,Transfomer Replacement,Remove old transformer and replace with new transformer,2021/07/06 06:59:59+00,468.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.12837744299999,47.628405453,2035 158th Ct NE  - Bldg D-2,Bellevue,980082409,Closed,2021,BTC - Suite 150 - Quote Lab,"Tenant Improvement - Install Lighting, switches, receptacles, etc.",2021/05/17 06:59:59+00,792.0,Crossroads,Northeast Bellevue,Nonresidential,[O] Office,
-122.175101451,47.624255776999995,1501 124th Ave NE,Bellevue,980052101,Issued,2021,E335 120th/Spring District Station,Station communications system UPS and power.,2021/09/27 06:59:59+00,,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.178855175,47.6218260090001,1375 121st Ave NE  - Lot 17,Bellevue,980052101,Pending,2021,Golf Tec TI,"Wire lights and outlets for a Retail store., 21109129BY",,147.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,829376.0
-122.20687615700001,47.6102456090001,1 100th Ave NE,Bellevue,98004,Issued,2021,COLDSTREAM CAPITAL JOB#15152,JOB#15152 - ELECTRICAL PER PLANS,2021/09/29 06:59:59+00,1298.0,North Bellevue,Northwest Bellevue,Nonresidential,[O] Office,43646.0
-122.185060654,47.626176357000105,1800 116th Ave NE,Bellevue,980043022,Pending,2021,OHMC - MBC JOB#14977,JOB#14977 - ELECTRICAL TI PER DRAWINGS,,300.0,Belred,Belred,Nonresidential,[BR-MO] Bel-Red-Medical Office,43201.0
-122.189327125,47.5959349460001,1800 114th Ave SE,Bellevue,98004,Pending,2021,Round Glass - 2123079,2123079 Round Glass Electrical TI on the 2nd Floor,,660.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,184965.0
-122.191560539,47.629832097000104,2155 112th Ave NE,Bellevue,980042949,Open,2021,Tschetter Group,"Commercial office tenant improvement.  Reuse existing circuits coming out of existing electrical panels.  Provide and install new lighting fixtures and controls, relocate receptacles and equipment connections.",,,North Bellevue,Northwest Bellevue,Nonresidential,[O] Office,28422.0
-122.190628749,47.601383243,11201 SE 8th St,Bellevue,98004642,Closed,2021,Talon-MJS Investors Ste 116,"A Nonresidential Alteration to Existing Structure None Project Involving (1 Kitchen Sink, 1 Water Heater Electric < 60 gallons)",2021/03/24 06:59:59+00,62.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,219592.0
-122.185621565,47.6229473230001,1220 116th Ave NE,Bellevue,980043826,Closed,2021,Seattle Sperm Bank,"A Nonresidential Alteration to Existing Structure None Project Involving (1 Toilet, 1 Bathroom Sink, 4 Sink, 1 Water Heater Electric < 60 gallons)",2021/03/08 08:00:00+00,129.0,Belred,Belred,Nonresidential,[BR-MO-1] Bel-Red-Medical Office Node,25064.0
-122.12677983299999,47.6205598060001,16000 NE 10th St,Bellevue,98008391,Closed,2021,16000 NE 10TH ST,A Nonresidential Repair or Replacement None Project Involving (1 Water Heater Electric < 60 gallons),2021/02/22 08:00:00+00,49.0,Crossroads,Crossroads,Nonresidential,[O] Office,1164222.0
-122.191682055,47.627950854000105,1975 112th Ave NE,Bellevue,980042942,Closed,2021,Peak sport and spine,"A Nonresidential Alteration to Existing Structure None Project Involving (3 Sink, 1 Clothes Washer)",2021/02/22 08:00:00+00,89.0,North Bellevue,Northwest Bellevue,Nonresidential,[O] Office,51632.0
-122.13529760799999,47.582761725000104,15395 SE 30th Pl  - Bldg 4,Bellevue,98007653,Closed,2021,Wizards,"A Nonresidential Alteration to Existing Structure None Project Involving (1 Sink, 1 Dishwasher, 1 Indirect Drain, 1 Water Heater - Tankless)",2021/03/02 08:00:00+00,89.0,Eastgate,Eastgate,Nonresidential,[O] Office,
-122.15973107299999,47.622448199000104,13555 NE Bellevue-Redmond Rd,Bellevue,980052314,Closed,2021,United Seattle,A Nonresidential Alteration to Existing Structure None Project Involving (2 Sink),2021/03/03 08:00:00+00,62.0,Belred,Belred,Nonresidential,[BR-ORT] Bel-Red-Office/Residential Transition,119179.0
-122.185131045,47.629162922,2100 116th Ave NE,Bellevue,980043016,Closed,2021,Overlake Arthritis & Osteoporosis - Fl 1,A Nonresidential Alteration to Existing Structure None Project Involving (4 Sink),2021/02/10 08:00:00+00,89.0,Belred,Belred,Nonresidential,[BR-MO] Bel-Red-Medical Office,28863.0
-122.190085798,47.6045000660001,11245 SE 6th St,Bellevue,98004,Closed,2021,Simply Fun,A Nonresidential Alteration to Existing Structure None Project Involving (1 Sink),2021/05/24 06:59:59+00,49.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.18728235299999,47.6050372220001,11400 SE 6th St,Bellevue,980046423,Issued,2021,Savers/Value,"A Nonresidential Repair or Replacement None Project Involving (1 Kitchen Sink, 1 Water Heater - Tankless)",2021/06/14 06:59:59+00,62.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,119921.0
-122.187614091,47.605872711000096,405 114th Ave SE,Bellevue,980046424,Issued,2021,Cordova Suite 300,"A Nonresidential Alteration to Existing Structure None Project Involving (2 Sink, 1 Dishwasher, 2 Water Heater Electric < 60 gallons)",2021/06/15 06:59:59+00,103.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,77549.0
-122.194873613,47.637905695,3055 112th Ave NE  - Bldg B,Bellevue,980048002,Closed,2021,Alderwood Landscaping,"A Nonresidential Alteration to Existing Structure None Project Involving (1 Dishwasher, 1 Indirect Drain, 1 Kitchen Sink, 1 Water Heater Electric < 60 gallons)",2021/06/21 06:59:59+00,89.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.13529760799999,47.582761725000104,15395 SE 30th Pl  - Bldg 4,Bellevue,98007653,Closed,2021,Wizards Restroom,"A Nonresidential Alteration to Existing Structure None Project Involving (2 Toilet, 2 Bathroom Sink)",2021/07/27 06:59:59+00,89.0,Eastgate,Eastgate,Nonresidential,[O] Office,
-122.18981549899999,47.596510691999995,1756 114th Ave SE,Bellevue,980046931,Issued,2021,Edifecs Suite 108,"A Nonresidential Alteration to Existing Structure None Project Involving (1 Floor Drain, 1 Shower, Tub, or Combo, 1 Water Heater Electric < 60 gallons)",2021/07/29 06:59:59+00,76.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,302067.0
-122.19435475,47.637575629,3009 112th Ave NE,Bellevue,980042066,Closed,2021,MN Custom homes,"A Nonresidential Alteration to Existing Structure None Project Involving (1 Kitchen Sink, 1 Water Heater Electric < 60 gallons), 21 103368",2021/05/10 06:59:59+00,62.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.194422428,47.637618681000006,3015 112th Ave NE,Bellevue,980048001,Closed,2021,Westward Seafoods - Suite 100,A Nonresidential Alteration to Existing Structure None Project Involving (1 Ice Maker),2021/04/19 06:59:59+00,49.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.14884349100001,47.631448004,14335 NE 24th St  - Bldg B,Bellevue,980073739,Issued,2021,Vacant Suite 102,"A Nonresidential Alteration to Existing Structure None Project Involving (1 Dishwasher, 1 Indirect Drain, 1 Kitchen Sink, 1 Water Heater - Tankless, 1 Ice Maker)",2021/08/19 06:59:59+00,103.0,Belred,Belred,Nonresidential,[BR-OR] Bel-Red Office/Residential,
-122.178844881,47.621306233999995,1327 121st Ave NE,Bellevue,980052101,Issued,2021,Golftec,"A Nonresidential Alteration to Existing Structure None Project Involving (1 Toilet, 1 Bathroom Sink, 1 Drinking Fountain, 1 Water Heater - Tankless)",2021/08/20 06:59:59+00,89.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,
-122.18557085,47.619560083000096,1038 116th Ave NE  - Bldg C,Bellevue,98004461,Closed,2021,michelle dahl,"A Nonresidential Repair or Replacement None Project Involving (1 Toilet), 21110061 bz",2021/08/25 06:59:59+00,49.0,Belred,Belred,Nonresidential,[BR-MO-1] Bel-Red-Medical Office Node,
-122.197555459,47.64214029,10700 Northup Way,Bellevue,980041437,Issued,2021,HMA,"A Nonresidential Alteration to Existing Structure None Project Involving (1 Dishwasher, 1 Kitchen Sink)",2021/09/02 06:59:59+00,62.0,North Bellevue,Northwest Bellevue,Nonresidential,[O] Office,146211.0
